RegionName,Date,HomePrice
Solano County,2001-02-28,232363.280810166
Santa Barbara County,2001-02-28,272775.7462990776
Monterey County,2001-02-28,301368.2139664216
Placer County,2001-02-28,273125.7248100995
San Luis Obispo County,2001-02-28,235266.49910030552
Merced County,2001-02-28,142665.30753030872
Santa Cruz County,2001-02-28,354532.5688641173
Marin County,2001-02-28,530392.3733949428
Butte County,2001-02-28,136197.52601169207
Yolo County,2001-02-28,200613.00516129096
El Dorado County,2001-02-28,238845.2728648513
Shasta County,2001-02-28,107271.1929409483
Imperial County,2001-02-28,95139.6744833798
Madera County,2001-02-28,
Kings County,2001-02-28,103047.36699055464
Napa County,2001-02-28,284926.71602790966
Humboldt County,2001-02-28,141132.97479626903
Nevada County,2001-02-28,208191.9215247195
Sutter County,2001-02-28,
Mendocino County,2001-02-28,
Yuba County,2001-02-28,
Lake County,2001-02-28,
Tehama County,2001-02-28,
San Benito County,2001-02-28,
Tuolumne County,2001-02-28,
Calaveras County,2001-02-28,
Siskiyou County,2001-02-28,
Amador County,2001-02-28,
Lassen County,2001-02-28,
Glenn County,2001-02-28,
Del Norte County,2001-02-28,
Colusa County,2001-02-28,
Plumas County,2001-02-28,
Inyo County,2001-02-28,
Mariposa County,2001-02-28,
Trinity County,2001-02-28,
Mono County,2001-02-28,
Modoc County,2001-02-28,
Sierra County,2001-02-28,
Alpine County,2001-02-28,
Los Angeles County,2001-03-31,232748.9705982386
San Diego County,2001-03-31,255806.88392626203
Orange County,2001-03-31,299333.4828861912
Riverside County,2001-03-31,172753.89517302273
San Bernardino County,2001-03-31,141426.11505556272
Santa Clara County,2001-03-31,526065.8670121433
Alameda County,2001-03-31,350071.2085560528
Sacramento County,2001-03-31,170665.84096589743
Contra Costa County,2001-03-31,329650.99867245846
Fresno County,2001-03-31,112285.32782420555
Kern County,2001-03-31,98784.2715498382
San Francisco County,2001-03-31,493044.9846812349
Ventura County,2001-03-31,296858.6255357863
San Joaquin County,2001-03-31,187837.57900305156
San Mateo County,2001-03-31,536308.9498034404
Stanislaus County,2001-03-31,168383.0926204565
Sonoma County,2001-03-31,314623.24311189575
Tulare County,2001-03-31,101792.93954095918
Solano County,2001-03-31,236616.40311468876
Santa Barbara County,2001-03-31,275340.17889042787
Monterey County,2001-03-31,306396.3930156464
Placer County,2001-03-31,277062.5903808646
San Luis Obispo County,2001-03-31,239416.81420588456
Merced County,2001-03-31,143564.23104972157
Santa Cruz County,2001-03-31,362023.1352587954
Marin County,2001-03-31,538172.7498606332
Butte County,2001-03-31,136714.06151957673
Yolo County,2001-03-31,202645.15062476677
El Dorado County,2001-03-31,242393.13021072533
Shasta County,2001-03-31,107938.11069962312
Imperial County,2001-03-31,95429.15637681657
Madera County,2001-03-31,
Kings County,2001-03-31,103372.78429426234
Napa County,2001-03-31,289715.7944413966
Humboldt County,2001-03-31,141335.6031535526
Nevada County,2001-03-31,210186.6219354513
Sutter County,2001-03-31,
Mendocino County,2001-03-31,
Yuba County,2001-03-31,
Lake County,2001-03-31,
Tehama County,2001-03-31,
San Benito County,2001-03-31,
Tuolumne County,2001-03-31,
Calaveras County,2001-03-31,
Siskiyou County,2001-03-31,
Amador County,2001-03-31,
Lassen County,2001-03-31,
Glenn County,2001-03-31,
Del Norte County,2001-03-31,
Colusa County,2001-03-31,
Plumas County,2001-03-31,
Inyo County,2001-03-31,
Mariposa County,2001-03-31,
Trinity County,2001-03-31,
Mono County,2001-03-31,
Modoc County,2001-03-31,
Sierra County,2001-03-31,
Alpine County,2001-03-31,
Los Angeles County,2001-04-30,234826.35810612564
San Diego County,2001-04-30,260226.259190215
Orange County,2001-04-30,302887.8525219587
Riverside County,2001-04-30,174305.69053206136
San Bernardino County,2001-04-30,142501.79372233237
Santa Clara County,2001-04-30,534786.2386469088
Alameda County,2001-04-30,357504.8110489437
Sacramento County,2001-04-30,173533.012387226
Contra Costa County,2001-04-30,333877.06321844616
Fresno County,2001-04-30,112980.443379842
Kern County,2001-04-30,99311.91207463968
San Francisco County,2001-04-30,499173.5269434524
Ventura County,2001-04-30,299307.6902863294
San Joaquin County,2001-04-30,191366.6682919292
San Mateo County,2001-04-30,543274.5407775511
Stanislaus County,2001-04-30,171669.60339498657
Sonoma County,2001-04-30,320340.23028467485
Tulare County,2001-04-30,101936.55183805834
Solano County,2001-04-30,241115.3934515677
Santa Barbara County,2001-04-30,279155.5046936069
Monterey County,2001-04-30,311756.0236066266
Placer County,2001-04-30,281181.76919265656
San Luis Obispo County,2001-04-30,243606.3500015784
Merced County,2001-04-30,145320.17403060515
Santa Cruz County,2001-04-30,369353.503173266
Marin County,2001-04-30,545338.9486093355
Butte County,2001-04-30,137871.91511374433
Yolo County,2001-04-30,205025.44942549823
El Dorado County,2001-04-30,246790.0814477302
Shasta County,2001-04-30,108584.40250348544
Imperial County,2001-04-30,96037.41913299826
Madera County,2001-04-30,
Kings County,2001-04-30,103971.25066227165
Napa County,2001-04-30,294604.5485604156
Humboldt County,2001-04-30,142008.88115777678
Nevada County,2001-04-30,213768.43014282736
Sutter County,2001-04-30,
Mendocino County,2001-04-30,
Yuba County,2001-04-30,
Lake County,2001-04-30,
Tehama County,2001-04-30,
San Benito County,2001-04-30,
Tuolumne County,2001-04-30,
Calaveras County,2001-04-30,
Siskiyou County,2001-04-30,
Amador County,2001-04-30,
Lassen County,2001-04-30,
Glenn County,2001-04-30,
Del Norte County,2001-04-30,
Colusa County,2001-04-30,
Plumas County,2001-04-30,
Inyo County,2001-04-30,
Mariposa County,2001-04-30,
Trinity County,2001-04-30,
Mono County,2001-04-30,
Modoc County,2001-04-30,
Sierra County,2001-04-30,
Alpine County,2001-04-30,
Los Angeles County,2001-05-31,237125.1096485705
San Diego County,2001-05-31,264290.8710043311
Orange County,2001-05-31,306286.05601971433
Riverside County,2001-05-31,176118.03336259723
San Bernardino County,2001-05-31,143609.46526478286
Santa Clara County,2001-05-31,541197.9224303836
Alameda County,2001-05-31,364981.9038640482
Sacramento County,2001-05-31,176689.95368572694
Contra Costa County,2001-05-31,337593.4085411239
Fresno County,2001-05-31,113950.6000052177
Kern County,2001-05-31,100081.0910240794
San Francisco County,2001-05-31,503337.5639929119
Ventura County,2001-05-31,301701.6594374793
San Joaquin County,2001-05-31,194817.3547487025
San Mateo County,2001-05-31,547624.5756218012
Stanislaus County,2001-05-31,175749.11243724372
Sonoma County,2001-05-31,326051.308398836
Tulare County,2001-05-31,102224.24375173052
Solano County,2001-05-31,245432.46657098448
Santa Barbara County,2001-05-31,283611.3846362122
Monterey County,2001-05-31,316944.3083493247
Placer County,2001-05-31,285616.92199115467
San Luis Obispo County,2001-05-31,247479.8754936581
Merced County,2001-05-31,146530.90950690155
Santa Cruz County,2001-05-31,375978.1135326701
Marin County,2001-05-31,551638.8227051822
Butte County,2001-05-31,139202.309738161
Yolo County,2001-05-31,207461.43255070577
El Dorado County,2001-05-31,251628.09246087467
Shasta County,2001-05-31,109374.2777877015
Imperial County,2001-05-31,96746.85544092688
Madera County,2001-05-31,
Kings County,2001-05-31,104544.5975358776
Napa County,2001-05-31,299270.995412777
Humboldt County,2001-05-31,142519.8904040647
Nevada County,2001-05-31,217618.88504881904
Sutter County,2001-05-31,
Mendocino County,2001-05-31,
Yuba County,2001-05-31,
Lake County,2001-05-31,
Tehama County,2001-05-31,
San Benito County,2001-05-31,
Tuolumne County,2001-05-31,
Calaveras County,2001-05-31,
Siskiyou County,2001-05-31,
Amador County,2001-05-31,
Lassen County,2001-05-31,
Glenn County,2001-05-31,
Del Norte County,2001-05-31,
Colusa County,2001-05-31,
Plumas County,2001-05-31,
Inyo County,2001-05-31,
Mariposa County,2001-05-31,
Trinity County,2001-05-31,
Mono County,2001-05-31,
Modoc County,2001-05-31,
Sierra County,2001-05-31,
Alpine County,2001-05-31,
Los Angeles County,2001-06-30,239458.9606396064
San Diego County,2001-06-30,267477.1587948212
Orange County,2001-06-30,309232.27592552063
Riverside County,2001-06-30,177901.46921051652
San Bernardino County,2001-06-30,144743.4411913847
Santa Clara County,2001-06-30,543561.8629050764
Alameda County,2001-06-30,370347.4744667555
Sacramento County,2001-06-30,180389.69767645665
Contra Costa County,2001-06-30,340865.3641489889
Fresno County,2001-06-30,115204.200744034
Kern County,2001-06-30,100781.61827034704
San Francisco County,2001-06-30,506819.1360886915
Ventura County,2001-06-30,304057.73109012115
San Joaquin County,2001-06-30,198322.93779346568
San Mateo County,2001-06-30,549301.7322195214
Stanislaus County,2001-06-30,179735.61926819547
Sonoma County,2001-06-30,330605.5723147684
Tulare County,2001-06-30,102581.41997198763
Solano County,2001-06-30,249803.79554217923
Santa Barbara County,2001-06-30,288390.25888995844
Monterey County,2001-06-30,321875.8308918329
Placer County,2001-06-30,289939.05770492234
San Luis Obispo County,2001-06-30,251209.79904668816
Merced County,2001-06-30,147534.27771667755
Santa Cruz County,2001-06-30,381507.86982518417
Marin County,2001-06-30,556900.7826606887
Butte County,2001-06-30,140802.6144370927
Yolo County,2001-06-30,209975.5818599137
El Dorado County,2001-06-30,256523.3945256881
Shasta County,2001-06-30,110266.75919650611
Imperial County,2001-06-30,97423.09714023548
Madera County,2001-06-30,
Kings County,2001-06-30,104953.34980530762
Napa County,2001-06-30,303496.9289801817
Humboldt County,2001-06-30,142651.76175267302
Nevada County,2001-06-30,220377.087875876
Sutter County,2001-06-30,
Mendocino County,2001-06-30,
Yuba County,2001-06-30,
Lake County,2001-06-30,
Tehama County,2001-06-30,
San Benito County,2001-06-30,
Tuolumne County,2001-06-30,
Calaveras County,2001-06-30,
Siskiyou County,2001-06-30,
Amador County,2001-06-30,
Lassen County,2001-06-30,
Glenn County,2001-06-30,
Del Norte County,2001-06-30,
Colusa County,2001-06-30,
Plumas County,2001-06-30,
Inyo County,2001-06-30,
Mariposa County,2001-06-30,
Trinity County,2001-06-30,
Mono County,2001-06-30,
Modoc County,2001-06-30,
Sierra County,2001-06-30,
Alpine County,2001-06-30,
Los Angeles County,2001-07-31,241866.53402790093
San Diego County,2001-07-31,270071.45914409444
Orange County,2001-07-31,312051.1546196956
Riverside County,2001-07-31,179899.33798037274
San Bernardino County,2001-07-31,146026.1310310351
Santa Clara County,2001-07-31,543659.9351570344
Alameda County,2001-07-31,374836.2017132461
Sacramento County,2001-07-31,183890.21523636216
Contra Costa County,2001-07-31,344010.4252482898
Fresno County,2001-07-31,116742.52720989849
Kern County,2001-07-31,101471.41232722736
San Francisco County,2001-07-31,508749.6654172652
Ventura County,2001-07-31,306314.9940126327
San Joaquin County,2001-07-31,201605.5506328576
San Mateo County,2001-07-31,549704.4579691435
Stanislaus County,2001-07-31,183402.2310657083
Sonoma County,2001-07-31,335266.4526854316
Tulare County,2001-07-31,103061.20139326756
Solano County,2001-07-31,254528.2895423723
Santa Barbara County,2001-07-31,293108.5737323326
Monterey County,2001-07-31,326767.64965863066
Placer County,2001-07-31,294326.8745744041
San Luis Obispo County,2001-07-31,254584.87218426343
Merced County,2001-07-31,148580.7363755633
Santa Cruz County,2001-07-31,386463.61646106135
Marin County,2001-07-31,561417.9532545822
Butte County,2001-07-31,142519.09258943386
Yolo County,2001-07-31,212787.81642598173
El Dorado County,2001-07-31,261468.7699431913
Shasta County,2001-07-31,111679.14680442552
Imperial County,2001-07-31,98134.3720472998
Madera County,2001-07-31,
Kings County,2001-07-31,105254.35340048582
Napa County,2001-07-31,306913.2774560053
Humboldt County,2001-07-31,142607.2971931719
Nevada County,2001-07-31,223415.196397825
Sutter County,2001-07-31,
Mendocino County,2001-07-31,
Yuba County,2001-07-31,
Lake County,2001-07-31,
Tehama County,2001-07-31,
San Benito County,2001-07-31,
Tuolumne County,2001-07-31,
Calaveras County,2001-07-31,
Siskiyou County,2001-07-31,
Amador County,2001-07-31,
Lassen County,2001-07-31,
Glenn County,2001-07-31,
Del Norte County,2001-07-31,
Colusa County,2001-07-31,
Plumas County,2001-07-31,
Inyo County,2001-07-31,
Mariposa County,2001-07-31,
Trinity County,2001-07-31,
Mono County,2001-07-31,
Modoc County,2001-07-31,
Sierra County,2001-07-31,
Alpine County,2001-07-31,
Los Angeles County,2001-08-31,244354.23623882685
San Diego County,2001-08-31,272549.73270845885
Orange County,2001-08-31,314725.03266445285
Riverside County,2001-08-31,182215.23082306975
San Bernardino County,2001-08-31,147463.1991443221
Santa Clara County,2001-08-31,542593.3314111079
Alameda County,2001-08-31,378869.9723146016
Sacramento County,2001-08-31,186994.6198481119
Contra Costa County,2001-08-31,347247.3239828415
Fresno County,2001-08-31,118166.9743434583
Kern County,2001-08-31,102073.0704955083
San Francisco County,2001-08-31,510238.8123873783
Ventura County,2001-08-31,308384.4267220598
San Joaquin County,2001-08-31,204505.49080735783
San Mateo County,2001-08-31,550662.4063550767
Stanislaus County,2001-08-31,186747.610545921
Sonoma County,2001-08-31,339988.7233882802
Tulare County,2001-08-31,103519.06925154584
Solano County,2001-08-31,258247.86280762532
Santa Barbara County,2001-08-31,298087.8996559742
Monterey County,2001-08-31,331734.7417504427
Placer County,2001-08-31,298228.4097378635
San Luis Obispo County,2001-08-31,258530.5065145139
Merced County,2001-08-31,150805.41302451323
Santa Cruz County,2001-08-31,391539.74487319216
Marin County,2001-08-31,565398.4540433028
Butte County,2001-08-31,144393.88625573227
Yolo County,2001-08-31,215857.74580528736
El Dorado County,2001-08-31,265548.4232383982
Shasta County,2001-08-31,113424.70883151858
Imperial County,2001-08-31,98960.1866809176
Madera County,2001-08-31,
Kings County,2001-08-31,105529.15425275984
Napa County,2001-08-31,310068.0369072948
Humboldt County,2001-08-31,142670.1483329347
Nevada County,2001-08-31,226814.99439877947
Sutter County,2001-08-31,
Mendocino County,2001-08-31,
Yuba County,2001-08-31,
Lake County,2001-08-31,
Tehama County,2001-08-31,
San Benito County,2001-08-31,
Tuolumne County,2001-08-31,
Calaveras County,2001-08-31,
Siskiyou County,2001-08-31,
Amador County,2001-08-31,
Lassen County,2001-08-31,
Glenn County,2001-08-31,
Del Norte County,2001-08-31,
Colusa County,2001-08-31,
Plumas County,2001-08-31,
Inyo County,2001-08-31,
Mariposa County,2001-08-31,
Trinity County,2001-08-31,
Mono County,2001-08-31,
Modoc County,2001-08-31,
Sierra County,2001-08-31,
Alpine County,2001-08-31,
Los Angeles County,2001-09-30,246599.51526833585
San Diego County,2001-09-30,275269.7563004848
Orange County,2001-09-30,318022.43959351344
Riverside County,2001-09-30,184460.31288603976
San Bernardino County,2001-09-30,148855.1373851254
Santa Clara County,2001-09-30,541125.7619519247
Alameda County,2001-09-30,382026.0874341373
Sacramento County,2001-09-30,189404.91799952855
Contra Costa County,2001-09-30,350442.7583659668
Fresno County,2001-09-30,119516.90130184742
Kern County,2001-09-30,102787.91461402504
San Francisco County,2001-09-30,511282.9312895147
Ventura County,2001-09-30,310314.7477873024
San Joaquin County,2001-09-30,207468.85862636325
San Mateo County,2001-09-30,551113.3383169161
Stanislaus County,2001-09-30,190160.57652043804
Sonoma County,2001-09-30,344389.09652543574
Tulare County,2001-09-30,103960.87245123304
Solano County,2001-09-30,261831.01005549487
Santa Barbara County,2001-09-30,303188.9976521215
Monterey County,2001-09-30,336979.1995133728
Placer County,2001-09-30,301914.1494327523
San Luis Obispo County,2001-09-30,262085.32656195
Merced County,2001-09-30,153348.19259376833
Santa Cruz County,2001-09-30,396195.6873061667
Marin County,2001-09-30,569362.7575281389
Butte County,2001-09-30,146155.28044073255
Yolo County,2001-09-30,219815.1481897378
El Dorado County,2001-09-30,269190.47989292967
Shasta County,2001-09-30,115091.01612970416
Imperial County,2001-09-30,99816.0207701134
Madera County,2001-09-30,
Kings County,2001-09-30,105798.5400225966
Napa County,2001-09-30,312940.77862848324
Humboldt County,2001-09-30,143669.70764413776
Nevada County,2001-09-30,230120.12956820047
Sutter County,2001-09-30,
Mendocino County,2001-09-30,
Yuba County,2001-09-30,
Lake County,2001-09-30,
Tehama County,2001-09-30,
San Benito County,2001-09-30,
Tuolumne County,2001-09-30,
Calaveras County,2001-09-30,
Siskiyou County,2001-09-30,
Amador County,2001-09-30,
Lassen County,2001-09-30,
Glenn County,2001-09-30,
Del Norte County,2001-09-30,
Colusa County,2001-09-30,
Plumas County,2001-09-30,
Inyo County,2001-09-30,
Mariposa County,2001-09-30,
Trinity County,2001-09-30,
Mono County,2001-09-30,
Modoc County,2001-09-30,
Sierra County,2001-09-30,
Alpine County,2001-09-30,
